index	actual_p	real_lower_num	real_upper_num	imag_lower_num	imag_upper_num	denominator	cell_status	strict_margin_num
31356	602559271	16244965806299600633725367376393497673964077683206975599940346803095016046592	16244965806299600633725367376393497673964077684376828937065031162874688438272	-584539812300065498553930219520	585429581703301865626513965056	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9822404805442540975146454996077856358257784489074180376411099889664
31357	161848200	4363418832872995341948622536785023108443084566439791331215783353346020081664	4363418832872995341948622536785023108443084572472969483925539459334083182592	-3016821190112244061795575136256	3016279591345056707925306769408	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6178638495908716442911560062759940625330132459449916261560664195072
31358	30772854	829634515047712066565722104394613752018162290137492126630424119449489506304	829634515047712066565722104394613752018162292513369861402662543916043075584	-1186991069543541342960307142656	1188847979602469413372655828992	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1068274501417475826827546181345410538596957695905042853707789631488
31359	-474669841	-12797073589797498666170877160661594694320107696452551451376905127316932263936	-12797073589797498666170877160661594694320107691659054191132774362239570280448	-2395375290390983163796214775808	2397851170469553924346013024256	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5412597885363332358694892982095856793736256046748634421270046310400
31360	0	0	0	0	0	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13479973333575319897333507543509815336818572211270286240551805124608
31361	-858401116	-23142448316260443595607735602196376091745504025388478293502069625042518409216	-23142448316260443595607735602196376091745504020589642416838520657529653952512	-2398392769236741278216281391104	2400249679295669348628630077440	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3602119477823760894223619535922267862792096890826444565065339240448
31362	-346451714	-9340319735597328687126374147203508192238836327526643930298737904572489007104	-9340319735597328687126374147203508192238836325145659692864447286471976550400	-1191246488428584837655272882176	1189892491510616452979601965056	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10065571299507941186291809549799542308546649851591126718408166473728
31363	-177283061	-4779541858439693551201206965186451587549982215674474595159174560974035222528	-4779541858439693551201206965186451587549982209623926596273195463003793784832	-3026531282295388763326815141888	3023784602833224325841882710016	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2370453313869546952159937638147912579915428721401069020423613579264
31364	80603978	2173078950905358716662725065591096450141311516476823150756119825010263064576	2173078950905358716662725065591096450141311517654258870621427138973692592128	-588485746175287648180171177984	588872602437564329516077154304	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10614798109607859433142209489754477388181596349023139917826493513728
31365	-554223404	-14941833406495099134127757868721390875464033967726875106715148986833424089088	-14941833406495099134127757868721390875464033960967180893449785332013937459200	-3380427391026096849413602279424	3379305507865494473539474948096	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6448389899924863618007522492207858055085702696134103023555962732544
31366	257940481	6954061611521614779168816808118137811394214820832983025663490447257014108160	6954061611521614779168816808118137811394214823810035392013691667721454878720	-1487849184716116417894384926720	1488932382250491125634921660416	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13017541482500654195595470124515919564825119327047823211349655158784
31367	-1581043560	-42624850067567016817452080170760803053910172501563308259798769785050599784448	-42624850067567016817452080170760803053910172494848373316078818160795434614784	-3356713102148536283522565931008	3358647383459919690202095812608	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1954939113361246274327931159732111801302954911433601132774157189120
31368	-36233238181123371714830303	-976846168941252355138766780512507728681803813567497107353762713463638598737111838431425593344	-976846168941252355138766780512507728681803813567497107353722128752398346007992656044322979840	-20303409631621845338249304123375616	20281337624948901739965455825633280	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10725008179898045092812269953528661167840773399010081918097358323712
31369	1245207504	33570727887095969440198192668806650885930106217927242563764198609377948598272	33570727887095969440198192668806650885930106224995067789932938948246545367040	-3532345845222149610023879180288	3535634123451501401379079979008	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3200175803053126198502101319318374346666547177108371166114680406016
31370	-799397091	-21551702929187594317735743052042588326951056302261384513235082855969416282112	-21551702929187594317735743052042588326951056298974266852670121544776335491072	-1643790944039846664398083981312	1643442773403797651195768602624	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3432200940665413775159491250060967994867030593071529282507085185024
31371	2255722958	60814170632706184255270225716730591782042089021676633678586636164226181234688	60814170632706184255270225716730591782042089029564787608913079275883400790016	-3942606911366570166752167067648	3945430962081189940504280694784	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2638874959626753716941550618347592323008783857768487588937353658368
31372	675228457	18204123191282368907755478568868419159598379273085602763264065789806394736640	18204123191282368907755478568868419159598379274520955553189236550418338676736	-717966537159292891307901452288	717386252765877869304042487808	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11060023520935646754469074332381315668615843434393302095840971587584
31373	928062097	25020504651969260443703518130133496906345900145279240288423418147561682239488	25020504651969260443703518130133496906345900153105458531159364577340354985984	-3913012407302404044555359879168	3913476634817136062158447050752	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	434696672602121205590086560305126053587971444504431065369543704576
31374	1158933280	31244779430794038461433046980557490976778628106879259895058345898480171483136	31244779430794038461433046980557490976778628110104480553659038195928296062976	-1612416901169207808056109301760	1612532958047890812456881094656	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2271894103474243219385162567718092542162743256214393090589025370112
31375	554410913	14946888654469263712583884730187214634257785706177835467897584365821371613184	14946888654469263712583884730187214634257785713056217182429433854496811778048	-3440274054800299452078256816128	3437991602852867032196411555840	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5177002938086907532525620799946003893775931597632180191918993440768
31376	-21505550	-579788478861298159417868061629356593643073960377019831592975631785736011776	-579788478861298159417868061629356593638180824019827310526544900027609776128	-2446445278752553808395281712919085056	2446697277037857717300495266665725952	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11293530051356986732658209118714558869602232113275833395184387751936
